"订单编号","退款编号","支付宝交易号","订单付款时间","商品编码","退款完结时间","买家会员名称","买家实际支付金额","宝贝标题","买家退款金额","手工退款/系统退款","是否需要退货","退款的申请时间","超时时间","退款状态","货物状态","退货物流信息","发货物流信息","客服介入状态","卖家真实姓名","卖家退货地址","卖家邮编","卖家电话","卖家手机","退货物流单号","退货物流公司","买家退款原因","买家退款说明","买家退货时间","责任方","售中或售后","商家备注","完结时间","部分退款/全部退款","审核操作人","举证超时","是否零秒响应","退款操作人"
"235576012823418810","13445292834411088","2018101922001127345402162619","null","576277364657","2018-10-19 15:19:05","风寒客","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 13:25:05","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 15:19:05","null","null","null","null","null"
"226958821467555590","13007622830559055","2018101422001110780525029273","null","576277364657","2018-10-19 15:03:22","lee的夏天","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 13:04:59","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 15:03:22","null","null","null","null","null"
"229429479678577781","13022628780578177","2018101922001102901007984450","null","576277364657","2018-10-19 15:03:13","无糖","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 12:03:11","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 15:03:13","null","null","null","null","null"
"241881346643999655","13905184621995596","2018101622001128980531529845","null","576277364657","2018-10-19 15:03:02","miffy麦","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 11:56:19","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 15:03:02","null","null","null","null","null"
"242028609415687754","13923939123685477","2018101622001152875400720603","null","576277364657","2018-10-19 13:15:17","王平20109","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 11:48:56","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 13:15:17","null","null","null","null","null"
"243913728260615067","13866049864616750","2018101922001174335402760205","null","576277364657","2018-10-19 13:12:25","fancysj","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 12:12:53","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 13:12:25","null","null","null","null","null"
"241779298513798164","13924579600796481","2018101522001187615403927153","null","576277364657","2018-10-19 13:12:09","善良可爱机智美丽的晶","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 12:40:42","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 13:12:09","null","null","null","null","null"
"236065231720546405","13432205990540564","2018101922001141845410306817","null","576277364657","2018-10-19 13:11:51","栗秋阳lqy","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 12:48:10","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 13:11:51","null","null","null","null","null"
"235947983864029703","13433165395020397","2018101922001162181006748070","null","576277364657","2018-10-19 13:11:41","lcheng186","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 12:48:25","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 13:11:41","null","null","null","null","null"
"234181070984613210","13434284377611032","2018101522001104880521016556","null","576277364657","2018-10-19 11:44:38","李桂君1990","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 21:58:11","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 11:44:38","null","null","null","null","null"
"243989601675566458","13863265050565864","2018101922001172151006980145","null","576277364657","2018-10-19 11:44:27","wulaoshi660201","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 10:15:11","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 11:44:27","null","null","null","null","null"
"229006373674619185","13005894282618591","2018101922001115695400711011","null","576277364657","2018-10-19 11:44:16","fanan2690","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 10:34:03","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 11:44:16","null","null","null","null","null"
"241178882707071741","13863426815074117","2018101522001111425402787844","null","576277364657","2018-10-19 10:31:42","xu993286109","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 00:42:04","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 10:31:42","null","null","null","null","null"
"243822946227479547","13862306721474795","2018101822001180515401023814","null","576277364657","2018-10-19 10:31:32","曾维波","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 23:13:16","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 10:31:32","null","null","null","null","null"
"226721191020182580","12995909420188025","2018101322001136110575535965","null","576277364657","2018-10-19 10:31:17","山间的妖精","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 09:44:15","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 10:31:17","null","null","null","null","null"
"229066758664704278","13001222272707842","2018101922001112775400222005","null","576277364657","2018-10-19 09:33:24","花花5474","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 06:09:37","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","拍冰箱洗衣机 拍错了","","null","售中退款","null","2018-10-19 09:33:24","null","null","null","null","null"
"228872518387021992","13008836462029219","2018101822001141445402378206","null","576277364657","2018-10-19 09:19:37","imoxi","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 20:19:01","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 09:19:37","null","null","null","null","null"
"228775877321472191","12995942139479121","2018101822001134001007109379","null","576277364657","2018-10-19 09:19:22","jmsxfl","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 21:13:18","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 09:19:22","null","null","null","null","null"
"228384068850798271","13016068303797182","2018101822001131245409434537","null","576277364657","2018-10-19 09:18:54","sha20120929","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 23:34:26","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","线下销售介绍错了","","null","售中退款","null","2018-10-19 09:18:54","null","null","null","null","null"
"228748966734735295","12993957224739552","2018101822001105465402564095","null","576277364657","2018-10-19 09:18:02","紫泪雨落","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 08:29:28","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 09:18:02","null","null","null","null","null"
"239516674193273151","13860737032275131","2018101222001166780510255163","null","576277364657","2018-10-19 09:17:46","燃烧的尘埃","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 08:56:24","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-19 09:17:46","null","null","null","null","null"
"227557157806374476","12981638991377644","2018101622001177151004413316","null","576277364657","2018-10-18 18:03:56","你是我的k先生","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 15:30:27","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-18 18:03:56","null","null","null","null","null"
"226540647156231396","13000676425239613","2018101322001102440509950701","null","576277364657","2018-10-18 18:03:51","_tors","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 15:32:09","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-18 18:03:51","null","null","null","null","null"
"234703149113456620","13424108312452066","2018101722001132321005238137","null","576277364657","2018-10-18 17:02:07","a媛yuan","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-18 16:18:16","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-18 17:02:07","null","null","null","null","null"
